Company Name,Funded Date,Funded Amount,Fund Type,Company Linkedin Url,Website,Industries
MOPP Foods,2023-01-20,7500000,Seed,https://www.linkedin.com/company/moppindia/,https://moppfoods.com/,"E-Commerce, Food and Beverage, Food Delivery, Restaurants"
Thinkogic,2023-04-02,2400000,Seed,https://www.linkedin.com/company/thinkogic/,https://thinkogic.com,"Artificial Intelligence (AI), Chatbot, Consulting, Health Care"
Rehook.ai (YC W22),2022-04-01,1900000,Pre-Seed,https://www.linkedin.com/company/rehookai,https://rehook.ai,"Digital Marketing, Information Technology, Marketing"
Fintso,2022-01-01,,Seed,https://www.linkedin.com/company/fintso,https://fintso.com/,FinTech
eShipz,2022-02-25,,Seed,https://www.linkedin.com/company/eshipz,https://www.eshipz.com,"E-Commerce, SaaS, Software"
TABLT,2022-02-28,1500000,Seed,https://www.linkedin.com/company/tabltpharmacy,https://tablt.com/,"Delivery, E-Commerce, Health Care, Medical"
Livofy (Previously Keto India),2022-11-07,550000,Seed,https://www.linkedin.com/company/livofy,https://www.livofy.com/,"Health Care, Nutrition, Wellness"
Woolly,2022-06-07,43900000,Seed,https://www.linkedin.com/company/woollyfarms/,https://woolly.io/,Farming
Semantic Web Tech Private Limited,2022-07-13,160000,Pre-Seed,https://www.linkedin.com/company/semanticwebtech/,https://www.semanticweb.tech,"Artificial Intelligence (AI), Big Data, Bioinformatics, Biotechnology"
Selfieera,2023-12-15,1500000,Seed,https://www.linkedin.com/company/selfieera-pvt-ltd,https://www.selfieera.com,"Broadcasting, Content, SaaS, Social Network"
Stride Ahead,2022-01-01,,Seed,https://www.linkedin.com/company/stride-ahead/about/,https://strideahead.io/,"Artificial Intelligence (AI), Business Intelligence, Education, Machine Learning"
CyborgIntell,2022-02-03,80000000,Seed,https://www.linkedin.com/company/cyborgintell,https://www.cyborgintell.com,"Artificial Intelligence (AI), Banking, DevOps, Enterprise Software"
Hemp Horizons,2022-04-25,,Seed,https://www.linkedin.com/company/health-horizons-india,https://www.thehealthhorizons.com,"Cannabis, E-Commerce, Manufacturing, Medical"
Try & Buy Fashion,2022-09-15,,Seed,https://www.linkedin.com/company/try-buy-fashions/,https://tryndbuy.com/,"E-Commerce, Fashion, Shopping"
soaron,2023-11-18,5000000,Pre-Seed,https://www.linkedin.com/company/soaron,https://www.soaron.co/,"Aerospace, Construction, Drones"
Credit Wise Capital,2022-01-01,,Seed,https://www.linkedin.com/company/creditwise-capital-private-limited,https://creditwisecapital.com/,"Financial Services, FinTech"
Livo.ai,2024-05-22,557507,Seed,https://www.linkedin.com/company/livoai,https://www.livo.ai,"Artificial Intelligence (AI), Biotechnology, Health Care, Health Diagnostics"
ZedBlox,2022-11-04,22500000,Seed,https://www.linkedin.com/company/zedblox,https://www.zedblox.com,Health Care
Big.Jobs,2024-04-01,125000,Pre-Seed,https://www.linkedin.com/company/thebigjobs/,https://big.jobs,"Artificial Intelligence (AI), Recruiting, SaaS"
Wastelink,2022-05-22,1000000,Seed,https://www.linkedin.com/company/wastelink,https://www.wastelink.co,"Animal Feed, Cloud Computing, Food Processing, Logistics"
Spice Story,2023-06-30,7000000,Seed,https://www.linkedin.com/company/spicestoryindia/about/,https://spice-story.in/,"E-Commerce, Food and Beverage, Manufacturing"
Intellemo,2022-10-19,350000,Pre-Seed,https://www.linkedin.com/company/intellemo,https://www.intellemo.ai,"Advertising, Apps, Digital Marketing, E-Commerce"
FreeStand Sampling,2024-03-07,400000,Seed,https://www.linkedin.com/company/freestandindia,https://www.freestand.in,"Advertising, B2B, Enterprise Software"
Skyber,2022-01-07,,Pre-Seed,https://linkedin.com/company/skyberofficial,https://skyber.io,"E-Commerce, SaaS, Software"
Biocliq Technologies,2023-04-01,650000,Pre-Seed,https://www.linkedin.com/company/biocliqai,https://www.biocliq.com/,"Health Care, Software"
Hospals,2022-01-24,3500000,Seed,https://www.linkedin.com/company/hospals,https://hospals.com/,"Health Care, Medical, Tourism"
Mocero Health Solutions,2022-11-01,13000000,Seed,https://www.linkedin.com/company/mocero-health-solutions,https://mocerohealth.com/,"Delivery, Health Care, Home Health Care"
dhiway,2022-11-07,1000000,Pre-Seed,https://www.linkedin.com/company/dhiway/,https://www.dhiway.com,"Blockchain, Cryptocurrency, FinTech"
Enso Logic,2024-05-13,801876,Seed,https://www.linkedin.com/company/30875078/admin/,https://www.ensologic.com,"B2B, E-Commerce, Marketplace"
InsurMonthly,2022-03-17,10000000,Seed,https://www.linkedin.com/company/insurmonthly/?viewAsMember=true,https://insurmonthly.com/,"Education, Health Care"
NextGen TeleSolutions,2022-11-03,15000000,Pre-Seed,https://www.linkedin.com/company/2847132/,https://www.nextgentele.in,"Banking, Finance, FinTech"
Boltzmann Labs,2022-04-01,,Seed,https://www.linkedin.com/company/boltzmann-labs-pvt-ltd,https://boltzmann.co/,"Biotechnology, Health Care"
Amwoodo Eco Products Pvt Ltd,2024-04-11,1000000,Seed,https://www.linkedin.com/company/amwoodo,https://www.amwoodo.com,"B2B, B2C, Manufacturing"
Xpresslane.in,2022-01-01,,Seed,https://www.linkedin.com/company/xpresslane/,https://www.xpresslane.in,E-Commerce
EQUIP9,2022-12-01,650000,Seed,https://www.linkedin.com/company/futurebizequip9/,https://www.equip9.com,"Apps, Construction, Generative AI"
MentorKart,2023-09-28,250000,Seed,https://www.linkedin.com/company/mentorkart/,https://mentorkart.com/,"Career Planning, DevOps, E-Learning"
Tirex Transmission,2022-04-19,2000000,Seed,https://www.linkedin.com/company/tirexchargers,https://www.tirexchargers.com,"Clean Energy, CleanTech, Electric Vehicle"
docNmeds,2022-01-01,,Seed,https://www.linkedin.com/company/docNmeds,https://www.docnmeds.com,Health Care
Waltr,2023-09-21,240330,Seed,https://www.linkedin.com/company/kre38labs,https://www.waltr.in,"Consumer Electronics, Internet of Things, Water"
Party Hunt,2023-01-01,,Seed,https://www.linkedin.com/company/partyhunt,https://www.partyhunt.com/,"Concerts, Event Management, Event Promotion"
Finequs,2022-11-26,1500000,Seed,https://www.linkedin.com/company/finequs/,https://finequs.com,"Banking, Finance, Financial Services"
ExperientialEtc,2022-11-18,350000,Seed,https://www.linkedin.com/company/experiential-etc,https://www.experientialetc.com/,"Advertising, Brand Marketing"
FliqaIndia,2023-03-26,2500000,Pre-Seed,https://www.linkedin.com/company/fliqaindia,https://fliqaindia.com/,"Animation, Fashion, Film"
The Phi Factory,2022-03-30,1500000,Seed,https://www.linkedin.com/company/the-phi-factory/,https://www.phifactory.tech,"Blockchain, Consulting, Innovation Management"
BazaarNXT,2022-11-01,,Seed,https://www.linkedin.com/company/bazaarnxt/?viewAsMember=true,https://www.bazaarnxt.com,"E-Commerce, Packaging Services"
GoPaani,2022-04-26,600000,Seed,https://www.linkedin.com/company/gopaani/,https://web.gopaani.com/,"Apps, Events, Food and Beverage"
Fixcraft,2022-04-01,,Seed,https://www.linkedin.com/company/fixcraft-in/,https://fixcraft.in,Automotive
Wellcurve,2022-03-09,,Seed,https://in.linkedin.com/company/wellcurve,https://www.wellcurve.in/,"E-Commerce, Health Care"
ChotaBeta ( Aquired by QwQer India Pvt Ltd ),2022-03-01,100000,Seed,https://in.linkedin.com/showcase/chotabetaa,https://www.chotabeta.com,"B2B, B2C, Delivery Service"
Loaney,2022-02-01,1200000,Seed,https://www.linkedin.com/company/loaney-fastcash/mycompany/,https://loaney.in/,"Financial Services, FinTech"
Logibricks Technologies,2022-02-04,1500000,Seed,https://www.linkedin.com/company/logibricks/,https://www.logibricks.in/,"B2B, Software"
PivotConsult (Formerly DeepFlux),2022-03-20,300000,Seed,https://www.linkedin.com/company/deepflux/,https://www.deepflux.ai/,"Analytics, Information Technology, SaaS"
IwebSpot,2022-06-10,1200000,Seed,https://www.linkedin.com/company/iwebspot/,https://www.iwebspot.in,"Advertising, Digital Marketing, SEO"
Mediversity,2022-06-02,10000000,Seed,https://www.linkedin.com/company/mediversity-private-limited/?viewAsMember=true,https://mediversity.co.in,EdTech
Behtar Zindagi,2024-01-01,,Seed,https://www.linkedin.com/company/behtar-zindagi/,https://behtarzindagi.in/,"Agriculture, AgTech, B2C"
Vrizm,2022-04-14,2100000,Seed,https://www.linkedin.com/company/vrizm,https://www.vrizm.com,"Augmented Reality, Gaming, Software"
YardStream,2023-12-15,500000,Pre-Seed,https://www.linkedin.com/company/yardstreamvirtualeventplatform/,https://www.yardstream.live/,"3D Technology, Advertising, Augmented Reality"
Revoh,2023-06-15,425000,Seed,https://www.linkedin.com/company/revoh-innovations-pvt-ltd,https://www.revoh.in,"Electric Vehicle, Electronics, Manufacturing"
"GreenIPCore, PlusQO Corporation Pvt. Ltd.",2022-05-23,60000,Pre-Seed,https://www.linkedin.com/company/greenipcore/,https://www.greenipcore.com,"Aerospace, Automotive, Autonomous Vehicles"
myHarvest Farms,2023-04-17,100000,Seed,https://www.linkedin.com/company/myharvestfarms,https://myharvestfarms.com/,"Agriculture, AgTech, Farming"
MyTravaly,2022-01-19,13134,Seed,https://in.linkedin.com/company/mytravaly/,https://www.mytravaly.com,"Hospitality, Information Technology, Internet"
Career Dose Pvt Ltd,2022-01-31,400000,Seed,https://www.linkedin.com/company/career-dose/,https://www.careerdose.com/,"EdTech, Education"
24x7 Offshoring,2022-08-15,100000,Pre-Seed,https://www.linkedin.com/company/24x7-offshoring/,https://24x7offshoring.com/,"Big Data, Data Collection and Labeling, Data Visualization"
Bhooshans Junior,2024-01-22,69785,Pre-Seed,https://www.linkedin.com/company/bhooshansjunior/,https://www.bhooshansjr.in/,"Animation, Comics, Gaming"
Innovatios Technology,2022-01-01,1000000,Seed,https://www.linkedin.com/company/innovatiostech,https://innovatiostech.com/,"Computer Vision, Electronics, Embedded Systems"
Ultrabot Innovations,2022-05-31,450000,Pre-Seed,https://www.linkedin.com/company/ultrabot-innovations/,https://www.ultrabotin.com,"Consulting, Information Technology, Internet"
Uppskill,2022-03-17,100000,Pre-Seed,https://www.linkedin.com/company/uppskill,https://www.uppskill.com/,Education
TRYNOCODE,2023-01-02,40000,Seed,https://www.linkedin.com/company/trynocodecom/,https://www.trynocode.com,"Education, Product Design, Software"
Klivolks,2022-01-01,200000,Pre-Seed,https://www.linkedin.com/company/klivolks/,https://klivolks.com/,"Artificial Intelligence (AI), Enterprise Software, Information Technology"
CloudTrains Technologies,2023-01-04,1000000,Pre-Seed,https://www.linkedin.com/company/cloudtrains/,https://www.cloudtrains.com,"Consulting, Information Technology, Service Industry"
Past Venture,2022-10-10,500000,Seed,https://www.linkedin.com/company/pastventure,https://www.pastventure.com/,"Finance, Information Technology"
Oga,2022-01-01,,Seed,https://www.linkedin.com/company/ogafit,https://oga.so/,Media and Entertainment
Electrade,2024-11-29,,Seed,https://www.linkedin.com/company/electradeindia,https://www.hnhcart.com,"E-Commerce, Electronics, Embedded Systems"
Bagmo Pvt Ltd,2022-06-26,,Seed,https://www.linkedin.com/company/bagmo,https://bagmo.in/,"Health Care, Internet of Things"
vahanwire,2024-06-05,300000,Seed,https://www.linkedin.com/company/14613652/admin/dashboard/,https://vahanwire.com/,"Automotive, E-Commerce"
24x7 Offshoring,2022-08-15,100000,Pre-Seed,https://www.linkedin.com/company/24x7-offshoring/,https://24x7offshoring.com/,"Big Data, Data Collection and Labeling"
Behtar Zindagi,2024-01-01,,Seed,https://www.linkedin.com/company/behtar-zindagi/,https://behtarzindagi.in/,Agriculture
Mister Veg,2023-03-17,,Seed,https://www.linkedin.com/company/mister-veg,https://www.misterveg.com,AgTech
Revoh,2023-06-15,425000,Seed,https://www.linkedin.com/company/revoh-innovations-pvt-ltd,https://www.revoh.in,Electric Vehicle
"GreenIPCore, PlusQO Corporation Pvt. Ltd.",2022-05-23,60000,Pre-Seed,https://www.linkedin.com/company/greenipcore/,https://www.greenipcore.com,Aerospace
myHarvest Farms,2023-04-17,100000,Seed,https://www.linkedin.com/company/myharvestfarms,https://myharvestfarms.com/,Agriculture
Neverinstall,2023-11-10,600000,Seed,https://in.linkedin.com/company/neverinstall,https://neverinstall.com,Cloud Management
MyTravaly,2022-01-19,13134,Seed,https://in.linkedin.com/company/mytravaly/,https://www.mytravaly.com,Hospitality
Career Dose Pvt Ltd,2022-01-31,400000,Seed,https://www.linkedin.com/company/career-dose/,https://www.careerdose.com/,EdTech
Bhooshans Junior,2024-01-22,69785,Pre-Seed,https://www.linkedin.com/company/bhooshansjunior/,https://www.bhooshansjr.in/,Animation
Innovatios Technology,2022-01-01,1000000,Seed,https://www.linkedin.com/company/innovatiostech,https://innovatiostech.com/,Computer Vision
Ultrabot Innovations,2022-05-31,450000,Pre-Seed,https://www.linkedin.com/company/ultrabot-innovations/,https://www.ultrabotin.com,Consulting
eHealthFlex,2022-05-06,250000,Pre-Seed,https://www.linkedin.com/company/ehealthflex-technologies,https://ehealthflex.com,Consulting
Jnana Marga Technologies,2022-03-09,250000,Seed,https://www.linkedin.com/company/jnana-marga-dba-gnosis-learning/,https://jnanamarga.in,E-Learning
TRYNOCODE,2023-01-02,40000,Seed,https://www.linkedin.com/company/trynocodecom/,https://www.trynocode.com,Education
iGotta,2022-01-30,5000000,Seed,https://www.linkedin.com/company/igotta,https://www.igotta.in,Advertising
Klivolks,2022-01-01,200000,Pre-Seed,https://www.linkedin.com/company/klivolks/,https://klivolks.com/,Artificial Intelligence (AI)
Fix My Curls,2024-05-23,,Seed,https://www.linkedin.com/company/fix-my-curls,https://fixmycurls.com,Beauty
Electrade,2024-11-29,,Seed,https://www.linkedin.com/company/electradeindia,https://www.hnhcart.com,E-Commerce
Ditto Insurance,2023-01-01,,Seed,https://www.linkedin.com/company/ditto-insurance/,https://joinditto.in/,Financial Services
AllFive,2022-07-30,250000,Seed,https://www.linkedin.com/company/allfive/,https://www.allfive.co/,Internet
Bagmo Pvt Ltd,2022-06-26,,Seed,https://www.linkedin.com/company/bagmo,https://bagmo.in/,Health Care
Xpertifi,2022-07-08,250000,Seed,https://www.linkedin.com/company/xpertifi/,https://www.xpertifi.app/,EdTech
Bazarpe,2022-03-27,66250,Pre-Seed,https://www.linkedin.com/company/bazarpe/,https://bazarpe.com/,E-Commerce
Brown Living,2024-10-14,,Pre-Seed,https://www.linkedin.com/company/brown-living,https://brownliving.in,Consumer Goods
Styched,2023-03-15,,Seed,https://www.linkedin.com/company/styched/,https://www.styched.in/,E-Commerce
InstaPrepsAi : The Confidence App,2022-03-31,,Seed,https://in.linkedin.com/company/instaprepsai,https://instapreps.com/,Artificial Intelligence (AI)
Refrens,2022-01-01,,Seed,https://www.linkedin.com/company/refrens/,https://www.refrens.com/,Financial Services
Arista Vault,2022-04-05,,Seed,https://www.linkedin.com/company/aristavault,https://www.aristavault.com/,Consumer Electronics
StartupNews.fyi,2023-06-24,,Pre-Seed,https://www.linkedin.com/company/startupnewsfyi/,https://www.StartupNews.fyi,Digital Media
Mool,2022-08-08,,Seed,https://www.linkedin.com/company/moolfinance,https://moolfinance.com/,Artificial Intelligence (AI)
Sheru,2022-12-07,,Seed,https://www.linkedin.com/company/sheru/,https://sheru.se/,Energy
PrintBrix,2023-09-04,,Pre-Seed,https://www.linkedin.com/company/printbrix,https://www.printbrix.com,Advertising
Kapable,2022-01-01,,Seed,https://www.linkedin.com/company/kapable-club/,https://www.kapable.club/,AI
Leptron,2022-04-15,,Pre-Seed,https://www.linkedin.com/company/leptron/,https://leptron.net,Blockchain
The Artment,2022-12-20,,Seed,https://www.linkedin.com/company/the-artment/about/,https://theartment.com/,Home Decor
Farmology,2023-07-31,,Seed,https://www.linkedin.com/company/farmology-surobhi-agro/,https://farmologyindia.com/,Agriculture
Assurekit,2022-01-01,,Seed,https://www.linkedin.com/company/assurekit,https://assurekit.com,Information Technology
SWIZZLE,2024-03-05,,Seed,https://www.linkedin.com/company/swizzleindia,https://swizzlesyrups.com/,Food and Beverage
Awarathon,2024-02-24,,Seed,https://www.linkedin.com/company/awarathon,https://awarathon.com/,Artificial Intelligence (AI)
Innvocon Learning Solutions Private Limited,2022-01-01,,Pre-Seed,https://www.linkedin.com/company/innvocon-edtech-solutions,https://innvocon.co.in,Analytics
Leher App,2022-12-01,,Seed,https://www.linkedin.com/company/leherapp,https://leher.app,Internet
Logy.ai,2023-01-01,,Seed,https://www.linkedin.com/company/logy-ai,https://www.logy.ai,Artificial Intelligence (AI)
RuKart,2024-10-14,,Seed,https://www.linkedin.com/company/rukartindia,https://www.rukart.org,Agriculture
Aaiena,2023-06-13,,Seed,https://www.linkedin.com/company/aaiena/,https://www.aaiena.com,Apparel
Bag2Bag Hotels and Homes,2022-01-06,,Seed,https://www.linkedin.com/company/bag2bag/?originalSubdomain=in,https://bag2bag.in,Business Travel
Fruitfal,2023-10-30,,Seed,https://www.linkedin.com/company/fruitfal/,https://fruitfal.com,Agriculture
Vastra App,2022-01-01,,Seed,https://www.linkedin.com/company/vastraapp/,https://vastraapp.com/,Fashion
